   0.0000000e+00   3.1155022e+00   1.5577511e-01
   2.5000000e-01   2.5941195e+00   1.2970597e-01
   5.0000000e-01   2.4501426e+00   1.2250713e-01
   7.5000000e-01   2.4184214e+00   1.2092107e-01
   1.0000000e+00   2.4520416e+00   1.2260208e-01
   1.5000000e+00   2.1750281e+00   1.0875141e-01
   2.0000000e+00   2.2607646e+00   1.1303823e-01
   2.5000000e+00   2.1804550e+00   1.0902275e-01
   3.0000000e+00   2.3406663e+00   1.1703332e-01
