   0.0000000e+00   2.1839539e+00   1.0919769e-01
   2.5000000e-01   1.9870397e+00   9.9351987e-02
   5.0000000e-01   1.8474851e+00   9.2374255e-02
   7.5000000e-01   1.8066570e+00   9.0332851e-02
   1.0000000e+00   1.7637173e+00   8.8185865e-02
   1.5000000e+00   1.5232283e+00   7.6161413e-02
   2.0000000e+00   1.4965874e+00   7.4829370e-02
   2.5000000e+00   1.4697047e+00   7.3485236e-02
   3.0000000e+00   1.4840793e+00   7.4203966e-02
