   0.0000000e+00   9.8531742e-01   4.9265871e-02
   2.5000000e-01   1.1808922e+00   5.9044612e-02
   5.0000000e-01   1.1871182e+00   5.9355910e-02
   7.5000000e-01   1.2549923e+00   6.2749616e-02
   1.0000000e+00   1.4187337e+00   7.0936686e-02
   1.5000000e+00   1.4934835e+00   7.4674176e-02
   2.0000000e+00   2.0899896e+00   1.0449948e-01
   2.5000000e+00   2.8035246e+00   1.4017623e-01
   3.0000000e+00   3.3310877e+00   1.6655438e-01
